28024	{'page_1': "General,\\n\\nWe're holding the line at the Stair of Destiny, but the Legion sends wave after wave to assault our ranks. They must have a staging area nearby that our scouts have yet to locate. Though the Alliance forces here stand by our side, I fear the Legion's superior numbers will overrun our defenses. Send what help you can, lest the Portal fall - and we become trapped in this nightmare world forever.\\n\\nLieutenant General Orion"}
28664	{'page_1': 'To grant the imbiber of the tincture vision to see the dead, certain material components must be gathered.\\r\\n\\r\\nFirst, an eyeball from the mountain gronn of western Nagrand, near the cursed forge camps of the Burning Legion, south of Warmaul Hill.\\r\\n\\r\\nAlso found in western Nagrand are the greater windrocs. Only a flawless specimen will do!\\r\\n\\r\\nLastly, from both western and southwestern Nagrand is the blubber from the aged clefthoof.\\r\\n\\r\\nGather these items and return them to me! Make haste!\\r\\n\\r\\n-Nitrin'}
29571	{'page_1': 'As Nahni glided up, the grizzled warrior gave her a hard stare.  "I suppose you\'re here to collect the reward for killing those murlocs?"\\r\\n\\r\\nHer eyes wandered down to the glowing broadsword at his side.  "That depends on what the reward is, Marcus."  She twirled her hair playfully, pretending not to notice how he shifted uncomfortably in her presence.  "I may not want it."'}
30632	{'page_3': "<HTML>\\r\\n<BODY>\\r\\n<BR/>\\r\\n<P>Thalassian version...</P>\\r\\n<BR/>\\r\\n<P>Anar'alah, anar'alah belore,</P>\\r\\n<P>Sin'dorei,</P>\\r\\n<P>Shindu fallah na.</P>\\r\\n<P>Sin'dorei,</P>\\r\\n<P>Anar'alah,</P>\\r\\n<P>Shindu sin'dorei,</P>\\r\\n<P>Shindu fallah na.</P>\\r\\n<P>Sin'dorei,</P>\\r\\n<P>Anar'alah belore.</P>\\r\\n<P>Shindu sin'dorei,</P>\\r\\n<P>Shindu fallah na.</P>\\r\\n<P>Sin'dorei,</P>\\r\\n<P>Anar'alah belore,</P>\\r\\n<P>Belore.</P>\\r\\n</BODY>\\r\\n</HTML>", 'page_1': '<HTML>\\r\\n<BODY>\\r\\n<BR/>\\r\\n<H1 align="center">LAMENT OF THE HIGHBORNE</H1>\\r\\n<BR/>\\r\\n<IMG src="Interface\\\\FlavorImages\\\\BloodElfLogo-small"/>\\r\\n</BODY>\\r\\n</HTML>', 'page_2': '<HTML>\\r\\n<BODY>\\r\\n<BR/>\\r\\n<P>Loosely translated version...</P>\\r\\n<BR/>\\r\\n<P>By the light, by the light of the sun,</P>\\r\\n<P>Children of the blood,</P>\\r\\n<P>Our enemies are breaking through.</P>\\r\\n<P>Children of the blood,</P>\\r\\n<P>By the light,</P>\\r\\n<P>Failing children of the blood,</P>\\r\\n<P>They are breaking through.</P>\\r\\n<P>O children of the blood,</P>\\r\\n<P>By the light of the sun.</P>\\r\\n<P>Failing children of the blood,</P>\\r\\n<P>They are breaking through.</P>\\r\\n<P>O children of the blood,</P>\\r\\n<P>By the light of the sun,</P>\\r\\n<P>The sun.</P>\\r\\n</BODY>\\r\\n</HTML>\\r\\n\\r\\n'}
31607	{'page_1': "Antonivich,\\r\\n\\r\\nFirst, let me say that your latest agent, Stodola, has perfromed her duties much to my satisfaction.  I have taken possession of her body and now write this with her own hand.  Such amusement it gives me -- I hope that one day I will have the fortune to possess you, oh mighty apothecary!\\r\\n\\r\\nSo, the report as you have commanded of me: Hellfire Citadel is haunted by a demon stronger than any I have encountered.  I imagine that Mannoroth -- the pit lord of the Third Great War's fame -- possessed the same strength, but very few do.  I sense, however, that there is an air of confinement around this demon.  It would not surprise me if it was acting against its will, or is perhaps imprisoned, or is under the sway of an even greater power.\\r\\n\\r\\nTime will tell...", 'page_2': "Time will tell, as they say, for I have also sensed a shifting of fate within the walls of Hellfire Citadel.\\r\\n\\r\\nYou, the immigrants from Azeroth -- that green, lush, horrid place where beings such as myself find a hell of Light and life -- will see that demon's face.  And you will realize that the evils within Hellfire Citadel are but the tip of -- if you will permit the metaphor -- a vast iceberg.\\r\\n\\r\\nOh, what glorious battles lay ahead!  If only I could be there to taste the pain and fear that will be wrought!\\r\\n\\r\\nAh well, I shall end my prosaic waxing and you let you chew on these words, dear Apothecary: your body may be dead, Antonivich, but your soul is still very much intact, and I shall have that soul and feast upon it with sublime relish on the day your defenses slip... and I find my way into you!\\r\\n\\r\\nI shall wait until the Fourth Day of Judgement if I must, but... you will be mine!\\r\\n\\r\\nGood evening,\\r\\n-D"}
31698	{'page_1': "Bulletdog,\\r\\n\\r\\nThe Cipher of Damnation is indeed a powerful incantation. Ancient and chaotic, the cipher itself has been responsible for many tragedies in the history of our worlds. That is to say, it is not unique to Draenor.\\n\\nThe burning symbol you saw was the mark of Kael'Thas. His knowledge of the ancient words explains much.\\n\\nYour discovery has roused the naaru. A'dal has requested your presence in Shattrath City. Should you choose to come, seek me out at the Terrace of Light.\\r\\n\\r\\nHumbly Yours,\\r\\n\\r\\nKhadgar\\r\\n"}
32888	{'page_1': "When I was last in the halls, Talon King Ikiss carried Terokk's Quill with him, as a sign of his authority. He probably still carries it to convice his followers that he is Terokk reborn.\\n\\nMy brother, Darkweaver Syth, wore Terokk's Mask while leading the Sethekk rituals.\\n\\nAs for the Saga of Terokk, it is kept within a circle of runes in the great vaulted chamber just outside Talon King Ikiss's own."}
226500	{'page_3': "The Dwarves\\n\\nEver consumed with the research of their origins, the dwarves choose to celebrate the season as a recognition of Greatfather Winter himself.  They consider him to be the personification of one of the ancients of Azeroth - the titans.  Much as they claim lineage in one degree or another to these mystical beings, they consider their snowy home of Dun Morogh as the prime example of Greatfather Winter's blessings.", 'page_5': "Feasting\\n\\nThe idea of feasting during this time of year is one that traces its origins to the legend itself.  As Greatfather Winter walked Azeroth, bringing winter in his wake, it is said he would provide a bounty for those who welcomed his presence.  As such, the idea of feasting during the Winter Veil would bring together communities as they shared whatever they had.  Typically, a single day of merriment and feasting welcomed the change, all in anticipation of the land's renewal.", 'page_6': 'Modern Day Observation\\n\\nOther cultures have begun to recognize the Feast of Winter Veil as a time of great celebration, though not in the same traditions as the legend bases it in.  Customs, often unrelated to anything other than a chance for celebration and gift exchange, have made their way into modern day observation of the season.  Even the image of Greatfather Winter is sometimes used, but more as a harbinger of commercial exploit rather than as a supernatural titan.', 'page_4': 'The Tauren\\n\\nThe tauren and their shamanistic understanding of winter, along with their recent emergence into druidic endeavors, fit in well with the legend of Winter Veil.  They focus almost entirely on the renewing aspects of the lore however, leaving legend worship to those races (as they view it) less in tune with the nature of things.  Many tauren choose this time as the right time to give thanks for the blessings of their new home in Mulgore.', 'page_1': 'The Feast of Winter Veil\\n\\nThe later seasons of Azeroth are marked as a time of change in many cultures.  The dwarves and the tauren especially look to a legend of the coming Winter Veil - the blanketing of the land in snow, thus heralding a time of renewal - as a time for celebration.  Though the understanding of the legends that the races of Azeroth share are not dissimilar, the ways they choose to acknowledge them are as diverse as the races themselves.', 'page_2': 'The Legend of Greatfather Winter\\n\\nThe term "Winter Veil" is said to stem from a supernatural being referred in many cultures to as Greatfather Winter.  As he would walk the land late in the seasons, winter itself would be his billowing cloak.  In his wake was the blanketing of the land in snow, and thus it is said that Greatfather Winter would cast his wintry veil over the land.  Though parts of Azeroth may lie in snow, it gives the land time for rebirth and renewal.'}
236002	{'page_3': "The next component is a branch of ancient ironwood. The immortal walking ancients of lore are made entirely of this wondrous material, but claiming a sufficient sample of ironwood would likely prove fatal to one of the majestic creatures.\\r\\n\\r\\nI've heard rumors of a corrupted ancient known to stalk Demon Fall Canyon in southeastern Ashenvale. Perhaps you could find this poor creature and release it from its torment, in so doing also allowing us to secure the ironwood branch we require.", 'page_5': "Others in my order who were present at the final battle at Mount Hyjal tell of a climactic battle between the spirits of the ancient Kaldorei against the demon lord, Archimonde. I can think of no more worthy purpose for a spirit than the defense of our world, but so long after that fateful battle any that yet linger may be in search  of a new and suitably noble pursuit.\\r\\n\\r\\nDarkwhisper Gorge is haunted by many such spirits, it is said. \\r\\n\\r\\nOnce you've gathered all of this we will combine these materials and create a source of magical flames that should, hopefully, dispel the darkness and allow you to venture into the crypt.", 'page_4': 'The final component is a pure, benevolent spirit; given form by the flame and willing to be bound to the ancient ironwood to serve as a foil against the darkness. \\r\\n\\r\\nThis world is full of spirits, of course. Finding the correct spirit for this purpose may prove a challenge however. The spirit should be independent and headstrong, but in dire need of purpose. Most spirits are aloof and mindless, but rarely, you can find one that craves a greater calling...', 'page_1': "In order to navigate the magical darkness you encountered at the Crypt, we'll need to create a source of powerful magic capable of piercing the unnatural night. This is a delicate piece of magic, and it requires a very specific list of components.", 'page_2': 'The first component is the flame of life. Such a flame is the pure, burning essence of creation and rebirth. It is rumored that red dragonkin are capable of producing such a flame, with the great dragon aspect Alexstrasza herself being the progenitor of such magic within her flight. Grim Batol might be a good place to start.'}
237143	{'page_1': 'Dana ras lars novaedi ver endirvis ador far regen ne nostyec veld ne Wirsh Noth... ruftos. E thor an agol ador. KO . Agol methrine hir re borne ne bor wirsh.\\r\\n\\r\\nMandos me odes wirsh lon odes dana lo tiras. Bor cynegold lars novas ver vandarwos va ver Ealdor Vrum lon ver ador garde ve uden re melka methrine.'}
239246	{'page_1': "Dear future me, don't forget the bread this time.\\r\\n\\r\\n- 2 Gallons of Ice Cold Milk\\r\\n- 20 Wedges of Finely Aged Cheddar (the rats keep eating it all)\\r\\n- 1 Delicious Chocolate Cake\\r\\n- Actually, make that 2 cakes\\r\\n- 4 Hazards of Goblin Rocket Fuel\\r\\n- 2 Thorium Tubes\\r\\n- 1 Truesilver Transformer\\r\\n- <the writing is smudged beyond legibility>\\r\\n- 2 Gyrochronatoms"}
