13396	Skul's Ghastly Touch
13397	Stoneskin Gargoyle Cape
13398	Boots of the Shrieker
13399	Gargoyle Shredder Talons
13401	The Cruel Hand of Timmy
13404	Mask of the Unforgiven
13405	Wailing Nightbane Pauldrons
13408	Soul Breaker
13409	Tearfall Bracers
13492	Recipe: Purification Potion
13498	Handcrafted Mastersmith Leggings
13502	Handcrafted Mastersmith Girdle
13503	Alchemists' Stone
13505	Runeblade of Baron Rivendare
13509	Clutch of Foresight
13514	Wail of the Banshee
13515	Ramstein's Lightning Bolts
13517	Recipe: Alchemists' Stone
13518	Recipe: Flask of Petrification
13519	Recipe: Flask of the Titans
13520	Recipe: Flask of Distilled Wisdom
13521	Recipe: Flask of Supreme Power
13522	Recipe: Flask of Chromatic Resistance
13524	Skull of Burning Shadows
13525	Darkbind Fingers
13526	Flamescarred Girdle
13527	Lavawalker Greaves
13528	Twilight Void Bracers
13529	Husk of Nerub'enkan
13530	Fangdrip Runners
13531	Crypt Stalker Leggings
13532	Darkspinner Claws
13533	Acid-etched Pauldrons
13534	Banshee Finger
13535	Coldtouch Phantom Wraps
13537	Chillhide Bracers
13538	Windshrieker Pauldrons
13539	Banshee's Touch
13755	Winter Squid
13816	Fine Longsword
13817	Tapered Greatsword
13818	Jagged Axe
13819	Balanced War Axe
13820	Clout Mace
13821	Bulky Maul
13822	Spiked Dagger
13823	Stout War Staff
13824	Recurve Long Bow
13825	Primed Musket
13856	Runecloth Belt
13863	Runecloth Gloves
13865	Runecloth Pants
13866	Runecloth Headband
13869	Frostweave Tunic
13873	Viewing Room Key
13875	Ironbound Locked Chest
13876	40 Pound Grouper
13879	59 Pound Grouper
13888	Darkclaw Lobster
13893	Large Raw Mightfish
13928	Grilled Squid
13937	Headmaster's Charge
13938	Bonecreeper Stylus
13939	Recipe: Spotted Yellowtail
13940	Recipe: Cooked Glossy Mightfish
13941	Recipe: Filet of Redgill
13942	Recipe: Grilled Squid
13943	Recipe: Hot Smoked Bass
13944	Tombstone Breastplate
13945	Recipe: Nightfin Soup
13946	Recipe: Poached Sunscale Salmon
13947	Recipe: Lobster Stew
13948	Recipe: Mightfish Steak
13949	Recipe: Baked Salmon
13950	Detention Strap
13951	Vigorsteel Vambraces
13953	Silent Fang
13954	Verdant Footpads
13955	Stoneform Shoulders
13956	Clutch of Andros
13957	Gargoyle Slashers
13960	Heart of the Fiend
13964	Witchblade
13967	Windreaver Greaves
13969	Loomguard Armbraces
13983	Gravestone War Axe
14024	Frightalon
14044	Cindercloth Cloak
14093	Beaded Cord
14098	Native Cloak
14099	Native Sash
14110	Native Sandals
14111	Felcloth Hood
14113	Aboriginal Sash of the Whale
14116	Aboriginal Cape
14122	Ritual Bands of the Eagle
14123	Ritual Cape of the Owl
14124	Ritual Gloves of Healing
14125	Ritual Leggings of Spirit
14128	Wizardweave Robe
14130	Wizardweave Turban
14131	Ritual Belt of the Owl
14132	Wizardweave Leggings
14136	Robe of Winter Night
14137	Mooncloth Leggings
14144	Ghostweave Pants
14145	Cursed Felblade
14147	Cavedweller Bracers
14148	Crystalline Cuffs
14149	Subterranean Cape
14150	Robe of Evocation
14154	Truefaith Vestments
14155	Mooncloth Bag
14160	Pagan Bands of the Owl
14164	Pagan Belt of the Eagle
14166	Buccaneer's Bracers of Healing
14176	Watcher's Boots of the Falcon
14181	Watcher's Handwraps of the Owl
14188	Raincaller Cloak of the Eagle
14236	Embersilk Boots of the Eagle
14281	Opulent Crown of Fiery Wrath
14295	Arachnidian Legguards of the Whale
14297	Arachnidian Robes of Shadow Wrath
14309	Celestial Belt of the Eagle
14310	Celestial Slippers of the Eagle
14313	Celestial Cape of the Owl
14316	Celestial Pauldrons of the Eagle
14319	Resplendent Boots of Shadow Wrath
14324	Resplendent Sarong of Spirit
14325	Resplendent Epaulets of the Whale
14328	Eternal Chestguard of the Owl
14330	Eternal Bindings of Spirit
14331	Eternal Cloak of the Owl
14332	Eternal Crown of Intellect
14334	Eternal Sarong of Healing
14335	Eternal Spaulders of the Owl
14336	Eternal Wraps of Intellect
14337	Eternal Cord of the Whale
14340	Freezing Lich Robes
14364	Mystic's Slippers
14366	Mystic's Bracelets
14367	Mystic's Gloves
14370	Mystic's Woolies
14373	Sanguine Belt
14438	Venomshroud Boots
14444	Venomshroud Leggings
14450	Highborne Cloak
14452	Highborne Pauldrons
14453	Highborne Robes
14455	Highborne Padded Armor
14465	Elunarian Belt
14466	Pattern: Frostweave Tunic
14467	Pattern: Frostweave Robe
14468	Pattern: Runecloth Bag
14470	Pattern: Runecloth Tunic
14471	Pattern: Cindercloth Vest
14474	Pattern: Frostweave Gloves
14477	Pattern: Ghostweave Gloves
14478	Pattern: Brightcloth Robe
14479	Pattern: Brightcloth Gloves
14481	Pattern: Runecloth Gloves
14482	Pattern: Cindercloth Cloak
14483	Pattern: Felcloth Pants
14484	Pattern: Brightcloth Cloak
14485	Pattern: Wizardweave Leggings
14487	Bonechill Hammer
14489	Pattern: Frostweave Pants
14490	Pattern: Cindercloth Pants
14491	Pattern: Runecloth Pants
14492	Pattern: Felcloth Boots
14494	Pattern: Brightcloth Pants
14495	Pattern: Ghostweave Pants
14496	Pattern: Felcloth Hood
14498	Pattern: Runecloth Headband
14499	Pattern: Mooncloth Bag
14500	Pattern: Wizardweave Robe
14502	Frostbite Girdle
14504	Pattern: Runecloth Shoulders
14505	Pattern: Wizardweave Turban
14506	Pattern: Felcloth Robe
14507	Pattern: Mooncloth Shoulders
14508	Pattern: Felcloth Shoulders
14510	Pattern: Bottomless Bag
14511	Pattern: Gloves of Spell Mastery
14512	Pattern: Truefaith Vestments
14513	Pattern: Robe of the Archmage
14514	Pattern: Robe of the Void
14525	Boneclenched Gauntlets
14526	Pattern: Mooncloth
14537	Corpselight Greaves
14538	Deadwalker Mantle
14548	Royal Cap Spaulders
14551	Edgemaster's Handguards
14553	Sash of Mercy
14557	The Lion Horn of Stormwind
14559	Prospector's Sash
14560	Prospector's Boots
14561	Prospector's Cuffs
14563	Prospector's Cloak
14571	Bristlebark Cape
14572	Bristlebark Gloves
14573	Bristlebark Amice
14576	Ebon Hilt of Marduk
14577	Skullsmoke Pants
14617	Sawbones Shirt
14635	Pattern: Gem-studded Leather Belt
14636	Cadaverous Belt
14637	Cadaverous Armor
14638	Cadaverous Leggings
14640	Cadaverous Gloves
14641	Cadaverous Walkers
14655	Scorpashi Breastplate
14664	Keeper's Armor
14671	Pridelord Boots
14672	Pridelord Bands
14681	Indomitable Boots
14682	Indomitable Armguards
14722	War Paint Anklewraps
14723	War Paint Bindings
14726	War Paint Gloves
14727	War Paint Legguards
14745	Hulking Cloak
14746	Hulking Belt
14752	Slayer's Cape
14791	Protector Cape
14808	Warstrike Belt
14809	Warstrike Sabatons
14832	Symbolic Vambraces
14842	Tyrant's Shield
14855	Vanguard Gauntlets
14931	Heroic Armor of the Monkey
14937	Heroic Pauldrons of Defense
14956	Bloodforged Bindings of Stamina
14966	Glorious Breastplate of the Bear
14969	Glorious Headdress of the Bear
14970	Glorious Legplates of the Eagle
14975	Exalted Harness of the Bear
14976	Exalted Gauntlets of Strength
14978	Exalted Sabatons of Frost Resistance
14979	Exalted Helmet of the Bear
14980	Exalted Legplates of the Bear
14981	Exalted Epaulets of the Bear
14982	Exalted Shield of the Monkey
14983	Exalted Armsplints of the Bear
15004	Primal Boots
15011	Lupine Cord of the Owl
15012	Lupine Slippers of the Gorilla
15013	Lupine Cuffs
15014	Lupine Buckler of Frozen Wrath
15016	Lupine Handwraps of the Eagle
15018	Lupine Vest of Agility
15050	Black Dragonscale Breastplate
15057	Stormshroud Pants
15075	Chimeric Vest
15077	Heavy Scorpid Bracers
15082	Heavy Scorpid Belt
15083	Wicked Leather Gauntlets
15090	Runic Leather Armor
15093	Runic Leather Belt
15110	Rigid Belt of the Falcon
15112	Rigid Bracelets of Stamina
15114	Rigid Cape of Spirit
15117	Rigid Leggings of Power
15118	Rigid Tunic of Agility
15131	Cutthroat's Boots of the Whale
15161	Imposing Belt of the Monkey
15195	Grand Breastplate of the Owl
15197	Scout's Tabard
15199	Stone Guard's Herald
15210	Raider Shortsword of Power
15211	Militant Shortsword of the Monkey
15213	Mercenary Blade of the Bear
15214	Nobles Brand of the Bear
15216	Rune Sword of Strength
15218	Crystal Sword of the Monkey
15219	Dimensional Blade of Strength
15220	Battlefell Sabre of the Bear
15221	Holy War Sword of the Monkey
15222	Barbed Club of Arcane Wrath
15225	Sequoia Hammer of the Monkey
15226	Giant Club of the Monkey
15228	Smashing Star of the Tiger
15229	Blesswind Hammer of the Bear
15230	Ridge Cleaver of the Boar
15231	Splitting Hatchet of the Tiger
15232	Hacking Cleaver of the Bear
15233	Savage Axe of the Eagle
15236	Moon Cleaver of the Boar
15237	Corpse Harvester of the Wolf
15238	Warlord's Axe of the Wolf
15239	Felstone Reaver of Strength
15240	Demon's Claw of the Whale
15241	Battle Knife of the Monkey
15243	Deadly Kris of the Bear
15244	Razor Blade of Power
15245	Vorpal Dagger of Power
15246	Demon Blade of Power
15247	Bloodstrike Dagger of Shadow Wrath
15248	Gleaming Claymore of the Wolf
15254	Dark Espadon of the Tiger
15255	Gallant Flamberge of the Eagle
15256	Massacre Sword of Agility
15257	Shin Blade of the Whale
15258	Divine Warblade of the Tiger
15259	Hefty Battlehammer of the Whale
15260	Stone Hammer of the Boar
15261	Sequoia Branch of Power
15263	Royal Mallet of Strength
15264	Backbreaker of the Gorilla
15265	Painbringer of the Eagle
15266	Fierce Mauler of Strength
15267	Brutehammer of the Bear
15268	Twin-bladed Axe of the Eagle
15270	Gigantic War Axe of the Monkey
15271	Colossal Great Axe of Strength
15272	Razor Axe of the Monkey
15273	Death Striker of Stamina
15275	Thaumaturgist Staff of the Eagle
15276	Magus Long Staff of Stamina
15278	Solstice Staff of Arcane Wrath
15279	Ivory Wand of Frozen Wrath
15280	Wizard's Hand of Fiery Wrath
15281	Glowstar Rod of the Gorilla
15282	Dragon Finger of the Falcon
15283	Lunar Wand of the Wolf
15285	Archer's Longbow
15286	Long Redwood Bow
15288	Blasthorn Bow of Marksmanship
15289	Archstrike Bow of Spirit
15291	Harpy Needler of the Monkey
15294	Siege Bow of the Eagle
15295	Quillfire Bow of Stamina
15296	Hawkeye Bow of the Eagle
15298	Grizzly Buckler of Spirit
15300	Grizzly Gloves
15303	Grizzly Pants of the Owl
15304	Grizzly Jerkin of Stamina
15307	Feral Buckler of the Bear
15308	Feral Cord of the Monkey
15309	Feral Cloak of Intellect
15310	Feral Gloves of the Whale
15311	Feral Harness of Stamina
15312	Feral Leggings of the Monkey
15322	Smoothbore Gun
15323	Percussion Shotgun of the Tiger
15324	Burnside Rifle of the Monkey
15325	Sharpshooter Harquebus of the Falcon
15332	Wrangler's Buckler of the Falcon
15337	Wrangler's Wraps of the Wolf
15340	Pathfinder Cloak of the Eagle
15365	Trickster's Handwraps of the Owl
15391	Jadefire Cap of the Owl
15394	Jadefire Pants of the Eagle
15426	Peerless Boots of Power
15428	Peerless Belt of the Falcon
15429	Peerless Gloves of the Whale
15431	Peerless Leggings of the Gorilla
15434	Supreme Sash of the Boar
15435	Supreme Shoes of the Bear
15437	Supreme Cape of the Monkey
15439	Supreme Crown of the Eagle
15440	Supreme Leggings of Power
15441	Supreme Shoulders of the Owl
15442	Supreme Breastplate of Agility
15461	Lightheel Boots
15462	Loamflake Bracers
15463	Palestrider Gloves
15478	Charger's Shield
15480	War Torn Girdle
15485	War Torn Pants of the Bear
15487	War Torn Tunic of Strength
15489	Bloodspattered Sabatons of Stamina
15491	Bloodspattered Gloves of the Bear
15492	Bloodspattered Sash of the Monkey
15493	Bloodspattered Loincloth of the Bear
15495	Bloodspattered Wristbands of Strength
15497	Outrunner's Cord of the Eagle
15512	Grunt's Shield of the Bear
15513	Grunt's Pauldrons of the Tiger
15522	Spiked Chain Shield of Blocking
15617	Bonelink Epaulets of Defense
15641	Ironhide Belt of the Monkey
15644	Ironhide Gauntlets of the Falcon
15664	Impenetrable Helmet of the Bear
15666	Impenetrable Pauldrons of the Eagle
15677	Magnificent Shoulders of the Falcon
15679	Triumphant Bracers of the Whale
15680	Triumphant Chestpiece of Power
15681	Triumphant Cloak of the Whale
15683	Triumphant Girdle of the Whale
15685	Triumphant Legplates of the Falcon
15686	Triumphant Shoulder Pads of the Owl
15724	Pattern: Heavy Scorpid Bracers
15725	Pattern: Wicked Leather Gauntlets
15729	Pattern: Chimeric Gloves
15730	Pattern: Red Dragonscale Breastplate
15731	Pattern: Runic Leather Gauntlets
15732	Pattern: Volcanic Leggings
15734	Pattern: Living Shoulders
15737	Pattern: Chimeric Boots
15740	Pattern: Frostsaber Boots
15741	Pattern: Stormshroud Pants
15742	Pattern: Warbear Harness
15743	Pattern: Heavy Scorpid Belt
15744	Pattern: Wicked Leather Headband
15745	Pattern: Runic Leather Belt
15746	Pattern: Chimeric Leggings
15747	Pattern: Frostsaber Leggings
15748	Pattern: Heavy Scorpid Leggings
15752	Pattern: Living Leggings
15753	Pattern: Stormshroud Armor
15755	Pattern: Chimeric Vest
15757	Pattern: Wicked Leather Pants
15758	Pattern: Devilsaur Gauntlets
15759	Pattern: Black Dragonscale Breastplate
15760	Pattern: Ironfeather Breastplate
15761	Pattern: Frostsaber Gloves
15764	Pattern: Stormshroud Shoulders
15765	Pattern: Runic Leather Pants
15768	Pattern: Wicked Leather Belt
15770	Pattern: Black Dragonscale Shoulders
15771	Pattern: Living Breastplate
15773	Pattern: Wicked Leather Armor
15774	Pattern: Heavy Scorpid Shoulders
15776	Pattern: Runic Leather Armor
15779	Pattern: Frostsaber Tunic
15846	Salt Shaker
15870	Golden Skeleton Key
15871	Truesilver Skeleton Key
15918	Conjurer's Sphere of the Owl
15929	Nightsky Orb
15930	Imperial Red Scepter
15936	Duskwoven Branch of the Eagle
15938	Mystical Orb of Healing
15939	Councillor's Scepter of the Owl
15940	Elegant Scepter of Shadow Wrath
15942	Master's Rod of Frozen Wrath
15943	Imbued Shield
15945	Runic Stave
15969	Beaded Orb of the Owl
15971	Aboriginal Rod of the Whale
16022	Arcanite Dragonling
16042	Schematic: Thorium Widget
16044	Schematic: Lifelike Mechanical Toad
16047	Schematic: Thorium Tube
16048	Schematic: Dark Iron Rifle
16050	Schematic: Delicate Arcanite Converter
16051	Schematic: Thorium Shells
16054	Schematic: Arcanite Dragonling
16060	Common White Shirt
16072	Expert Cookbook
16110	Recipe: Monster Omelet
16111	Recipe: Spiced Chili Crab
16169	Wild Ricecake
16206	Arcanite Rod
16207	Runed Arcanite Rod
16215	Formula: Enchant Boots - Greater Stamina
16216	Formula: Enchant Cloak - Greater Resistance
16217	Formula: Enchant Shield - Greater Stamina
16218	Formula: Enchant Bracer - Superior Spirit
16219	Formula: Enchant Gloves - Greater Agility
16220	Formula: Enchant Boots - Spirit
16221	Formula: Enchant Chest - Major Health
16243	Formula: Runed Arcanite Rod
16244	Formula: Enchant Gloves - Greater Strength
16245	Formula: Enchant Boots - Greater Agility
16246	Formula: Enchant Bracer - Superior Strength
16248	Formula: Enchant Weapon - Unholy
16249	Formula: Enchant 2H Weapon - Major Intellect
16250	Formula: Enchant Weapon - Superior Striking
16251	Formula: Enchant Bracer - Superior Stamina
16252	Formula: Enchant Weapon - Crusader
16253	Formula: Enchant Chest - Greater Stats
16254	Formula: Enchant Weapon - Lifestealing
16255	Formula: Enchant 2H Weapon - Major Spirit
16534	General's Silk Trousers
16535	Warlord's Silk Raiment
16536	Warlord's Silk Amice
16539	General's Silk Boots
16540	General's Silk Handguards
16665	Tome of Tranquilizing Shot
16901	Stormrage Legguards
16909	Bloodfang Pants
16915	Netherwind Pants
16918	Netherwind Bindings
16922	Leggings of Transcendence
16930	Nemesis Leggings
16934	Nemesis Bracers
16946	Legplates of Ten Storms
16954	Judgement Legplates
16962	Legplates of Wrath
16979	Flarecore Gloves
16980	Flarecore Mantle
16982	Corehound Boots
16983	Molten Helm
16984	Black Dragonscale Boots
16989	Fiery Chain Girdle
17007	Stonerender Gauntlets
17014	Dark Iron Bracers
17015	Dark Iron Reaver
17016	Dark Iron Destroyer
17017	Pattern: Flarecore Mantle
17018	Pattern: Flarecore Gloves
17022	Pattern: Corehound Boots
17023	Pattern: Molten Helm
17025	Pattern: Black Dragonscale Boots
17049	Plans: Fiery Chain Girdle
17051	Plans: Dark Iron Bracers
17052	Plans: Dark Iron Leggings
17053	Plans: Fiery Chain Shoulders
17056	Light Feather
17059	Plans: Dark Iron Reaver
17060	Plans: Dark Iron Destroyer
17062	Recipe: Mithril Head Trout
17063	Band of Accuria
17068	Deathbringer
17070	Fang of the Mystics
17075	Vis'kag the Bloodletter
17078	Sapphiron Drape
17082	Shard of the Flame
17111	Blazefury Medallion
17112	Empyrean Demolisher
17113	Amberseal Keeper
17333	Aqual Quintessence
17345	Silithid Goo
17413	Codex: Prayer of Fortitude
17414	Codex: Prayer of Fortitude II
17682	Book: Gift of the Wild
17683	Book: Gift of the Wild II
17713	Blackstone Ring
17714	Bracers of the Stone Princess
17739	Grovekeeper's Drape
17744	Heart of Noxxion
17752	Satyr's Lash
17782	Talisman of Binding Shard
17962	Blue Sack of Gems
17963	Green Sack of Gems
17964	Gray Sack of Gems
17965	Yellow Sack of Gems
17966	Onyxia Hide Backpack
17969	Red Sack of Gems
18043	Coal Miner Boots
18044	Hurley's Tankard
18047	Flame Walkers
18048	Mastersmith's Hammer
18102	Dragonrider Boots
18103	Band of Rumination
18104	Feralsurge Girdle
18168	Force Reactive Disk
18202	Eskhandar's Left Claw
18204	Eskhandar's Pelt
18222	Thorny Vine
18223	Serrated Petal
18224	Lasher Root
18231	Sleeveless T-Shirt
18236	Gordok Chew Toy
18237	Mastiff Jawbone
18239	Pattern: Shadowskin Gloves
18245	Horn of the Black War Wolf
18246	Whistle of the Black War Raptor
18247	Black War Kodo
18249	Crescent Key
18251	Core Armor Kit
18252	Pattern: Core Armor Kit
18254	Runn Tum Tuber Surprise
18255	Runn Tum Tuber
18259	Formula: Enchant Weapon - Spell Power
18260	Formula: Enchant Weapon - Healing Power
18262	Elemental Sharpening Stone
18263	Flarecore Wraps
18265	Pattern: Flarecore Wraps
18266	Gordok Courtyard Key
18267	Recipe: Runn Tum Tuber Surprise
18268	Gordok Inner Door Key
18282	Core Marksman Rifle
18285	Crystallized Mana Shard
18286	Condensed Mana Fragment
18287	Evermurky
18288	Molasses Firewater
18289	Barbed Thorn Necklace
18291	Schematic: Force Reactive Disk
18292	Schematic: Core Marksman Rifle
18297	Thornling Seed
18301	Lethtendris's Wand
18302	Band of Vigor
18306	Gloves of Shadowy Mist
18307	Riptide Shoes
18308	Clever Hat
18309	Gloves of Restoration
18310	Fiendish Machete
18311	Quel'dorai Channeling Rod
18312	Energized Chestplate
18313	Helm of Awareness
18314	Ring of Demonic Guile
18315	Ring of Demonic Potency
18317	Tempest Talisman
18318	Merciful Greaves
18319	Fervent Helm
18321	Energetic Rod
18322	Waterspout Boots
18323	Satyr's Bow
18325	Felhide Cap
18326	Razor Gauntlets
18327	Whipvine Cord
18328	Shadewood Cloak
18338	Wand of Arcane Potency
18349	Gauntlets of Accuracy
18350	Amplifying Cloak
18351	Magically Sealed Bracers
18352	Petrified Bark Shield
18353	Stoneflower Staff
18354	Pimgib's Collar
18371	Mindtap Talisman
18372	Blade of the New Moon
18373	Chestplate of Tranquility
18374	Flamescarred Shoulders
18375	Bracers of the Eclipse
18376	Timeworn Mace
18377	Quickdraw Gloves
18378	Silvermoon Leggings
18379	Odious Greaves
18380	Eldritch Reinforced Legplates
18381	Evil Eye Pendant
18382	Fluctuating Cloak
18383	Force Imbued Gauntlets
18385	Robe of Everlasting Night
18386	Padre's Trousers
18388	Stoneshatter
18389	Cloak of the Cosmos
18390	Tanglemoss Leggings
18391	Eyestalk Cord
18392	Distracting Dagger
18393	Warpwood Binding
18394	Demon Howl Wristguards
18395	Emerald Flame Ring
18396	Mind Carver
18397	Elder Magus Pendant
18415	Pattern: Felcloth Gloves
18425	Kreeg's Mug
18432	First Sergeant's Mail Wristguards
18450	Robe of Combustion
18451	Hyena Hide Belt
18458	Modest Armguards
18459	Gallant's Wristguards
18460	Unsophisticated Hand Cannon
18461	Sergeant's Cloak
18462	Jagged Bone Fist
18463	Ogre Pocket Knife
18464	Gordok Nose Ring
18475	Oddly Magical Belt
18478	Hyena Hide Jerkin
18480	Scarab Plate Helm
18483	Mana Channeling Wand
18484	Cho'Rush's Blade
18485	Observer's Shield
18490	Insightful Hood
18493	Bulky Iron Spaulders
18494	Denwatcher's Shoulders
18495	Redoubt Cloak
18496	Heliotrope Cloak
18497	Sublime Wristguards
18498	Hedgecutter
18500	Tarnished Elven Ring
18503	Kromcrush's Chestplate
18505	Mugger's Belt
18507	Boots of the Full Moon
18510	Hide of the Wild
18518	Pattern: Hide of the Wild
18521	Grimy Metal Boots
18522	Band of the Ogre King
18523	Brightly Glowing Stone
18525	Bracers of Prosperity
18526	Crown of the Ogre King
18527	Harmonious Gauntlets
18528	Cyclone Spaulders
18529	Elemental Plate Girdle
18532	Mindsurge Robe
18533	Gordok Bracers of Power
18537	Counterattack Lodestone
18538	Treant's Bane
18541	Puissant Cape
18542	Typhoon
18543	Ring of Entropy
18544	Doomhide Gauntlets
18545	Leggings of Arcane Supremacy
18546	Infernal Headcage
18547	Unmelting Ice Girdle
18587	Goblin Jumper Cables XL
18600	Tome of Arcane Brilliance
18607	Horde Battle Standard
18631	Truesilver Transformer
18639	Ultra-Flash Shadow Reflector
18640	Happy Fun Rock
18647	Schematic: Red Firework
18652	Schematic: Gyrofreeze Ice Reflector
18653	Schematic: Goblin Jumper Cables XL
18654	Schematic: Gnomish Alarm-O-Bot
18657	Schematic: Hyper-Radiant Flame Reflector
18661	Schematic: World Enlarger
18680	Ancient Bone Bow
18681	Burial Shawl
18682	Ghoul Skin Leggings
18683	Hammer of the Vesper
18684	Dimly Opalescent Ring
18686	Bone Golem Shoulders
18689	Phantasmal Cloak
18691	Dark Advisor's Pendant
18692	Death Knight Sabatons
18694	Shadowy Mail Greaves
18696	Intricately Runed Shield
18698	Tattered Leather Hood
18716	Ash Covered Boots
18717	Hammer of the Grand Crusader
18718	Grand Crusader's Helm
18720	Shroud of the Nathrezim
18721	Barrage Girdle
18722	Death Grips
18723	Animated Chain Necklace
18725	Peacemaker
18726	Magistrate's Cuffs
18727	Crimson Felt Hat
18728	Anastari Heirloom
18729	Screeching Bow
18730	Shadowy Laced Handwraps
18734	Pale Moon Cloak
18735	Maleki's Footwraps
18736	Plaguehound Leggings
18737	Bone Slicing Hatchet
18738	Carapace Spine Crossbow
18739	Chitinous Plate Legguards
18740	Thuzadin Sash
18741	Morlune's Bracer
18744	Plaguebat Fur Gloves
18745	Sacred Cloth Leggings
18754	Fel Hardened Bracers
18755	Xorothian Firestick
18756	Dreadguard's Protector
18757	Diabolic Mantle
18758	Specter's Blade
18759	Malicious Axe
18760	Necromantic Band
18761	Oblivion's Touch
18813	Ring of Binding
18845	Insignia of the Horde
18846	Insignia of the Horde
18850	Insignia of the Horde
18852	Insignia of the Horde
18853	Insignia of the Horde
18870	Helm of the Lifegiver
18948	Barbaric Bracers
18949	Pattern: Barbaric Bracers
18984	Dimensional Ripper - Everlook
19029	Horn of the Frostwolf Howler
19031	Frostwolf Battle Tabard
19046	Frostwolf Battle Standard
19051	Girdle of the Dawn
19052	Dawn Treaders
19056	Argent Boots
19057	Gloves of the Dawn
19058	Golden Mantle of the Dawn
19059	Argent Shoulders
19083	Frostwolf Legionnaire's Cloak
19085	Frostwolf Advisor's Cloak
19087	Frostwolf Plate Belt
