240810	Doan
240811	Balnazzar
240812	High Commander Beatrix
240978	Apple
240998	New Avalon Orchardist
241019	Johnny
241021	Mason the Echo
241032	Fish Barrel
241048	Scarlet Hunter
241119	New Avalon Watchman
241120	Scarlet Footman
241121	Scarlet Archer
241122	Scarlet Confessor
241123	Scarlet Priest
241406	Scarlet Battle Mage
241407	Scarlet Defender
241409	Scarlet Armorer
241411	Scarlet Rifleman
241434	Scarlet Sentry
241437	Scarlet Courier
241613	Kyndra Swiftarrow
241616	Scarlet Trainee
241659	Markus Hearthfire
241663	Gerald
241664	Malorie
241665	Archmagus Nilas Arcanister
241778	Scarlet Thaumaturgist
241828	Scarlet Trainee
241862	Scarlet Stash
241877	Mayor Quimby
241904	Scarlet Artillery
241906	Sir Dornel
241921	Morlune the Mighty
242010	Pupper
242019	Leonid Barthalomew the Revered
242106	Eastsea Cannoneer
242107	Eastsea Dockworker
242109	Eastsea Swashbuckler
242111	Eastsea Buccaneer
242112	Eastsea Privateer
242113	First Mate Kip
242114	Unknown
242148	Unknown
242183	Abatha Rainwater
242188	Robin D. Banks
242214	Scarlet Priest
242216	Scarlet Archer
242218	Scarlet Mage
242224	Cardinal Stiltz
242296	Bowmaster Puck
242301	Cannon Mistress Lind
242304	Knight-Captain Fratley
242308	Shield Warden Stein
242310	Arcanist Hilda
242367	New Avalon Citizen
242386	Scarlet Firefighter
242547	Scarlet Praetorian
242605	The Creature
242751	Viznit the Scoundrel
242756	Ship Wheel
242757	New Avalon Councilman
242788	Bowmaster Puck
242789	Cannon Mistress Lind
242790	Knight-Captain Fratley
242791	Shield Warden Stein
242792	Arcanist Hilda
242827	Captain Bloodcoin
242853	Eastsea Scallywag
242886	Eastsea Long Barrel
242926	Scarlet Cavalry
242954	Anvil
242958	Scarlet Infantry
243007	Screeching Terror
243011	Infernal
243019	Last Standard
243023	Inquisitor Jociphine
243046	Scarlet Captain
243056	Knight Farris
243057	Knight Stearn
243076	Scarlet Lightbearer
243086	Eastsea Dockworker
243087	Eastsea Mercenary
243100	Shade of Balnazzar
243139	Lightgorged Whelp
243158	Cardinal Martell
243159	Scarlet Priest
243186	Fydriel
243190	Argent Guard
243192	Griffin Rowan
243193	Unknown
243194	Spymaster Ricky Bismuth
243250	Knight-Captain Caldoran
243251	Crusader Caldoran
243252	Leonid Barthalomew
243254	Leonid Barthalomew
243255	Scarlet Crusader
243331	Liliana Barthalomew
243332	Percival Barthalomew
243386	Leonid Barthalomew the Revered
243393	Leonid Barthalomew the Revered
243394	Percival Barthalomew
243632	Argent Scout
243657	Scarlet Crusader Corpse
243702	Scarlet Paladin
243737	Scarlet Myrmidon
244005	Scarlet Priest
244006	Scarlet Mage
244007	Scarlet Infantry
244008	Scarlet Cavalry
244009	Scarlet Artillery
244010	Scarlet Archer
244014	Scarlet Priest
244015	Scarlet Infantry
244016	Scarlet Cavalry
244017	Scarlet Artillery
244018	Scarlet Archer
244019	Scarlet Priest
244020	Scarlet Mage
244021	Scarlet Infantry
244022	Scarlet Cavalry
244024	Scarlet Archer
244064	Scarlet Archer
244066	Scarlet Cavalry
244067	Scarlet Infantry
244068	Scarlet Mage
244069	Scarlet Priest
244102	Scarlet Priest
244103	Scarlet Mage
244104	Scarlet Infantry
244106	Scarlet Artillery
244122	Eastsea Cannoneer
244131	Scarlet Priest
244132	Scarlet Mage
244133	Scarlet Infantry
244134	Scarlet Cavalry
244136	Scarlet Archer
244310	Unknown
244321	Leonid Barthalomew the Revered
244852	Unknown
244949	Chicken
245070	Lightgorged Whelp
245332	Par'kourc
245337	The Giant
245340	Moogul the Sly
245342	Jubei
245343	Tojara
