11461	Alchemy: Arcane Elixir
11472	Alchemy: Elixir of Giants
11892	Shrink
11918	Poison
11922	Entangling Roots
11960	Curse of the Dreadmaul
11971	Sunder Armor
11980	Curse of Weakness
12020	Call of the Grave
12021	Fixate
12054	Rend
12096	Fear
12097	Pierce Armor
12098	Sleep
12123	Red Mageweave Bag
12245	Infected Spine
12251	Virulent Poison
12252	Web Spray
12255	Curse of Tuten'kash
12279	Curse of Blood
12280	Acid of Hakkar
12461	Backhand
12493	Curse of Weakness
12494	Frostbite
12528	Silence
12531	Chilling Touch
12540	Gouge
12541	Ghoul Rot
12544	Frost Armor
12557	Cone of Cold
12656	Engineering
12674	Frost Nova
12675	Frostbolt
12734	Ground Smash
12738	Amplify Damage
12741	Curse of Weakness
12742	Immolate
12747	Entangling Roots
13005	Hammer of Justice
13224	Wound Poison
13298	Poison
13323	Polymorph
13327	Reckless Charge
13338	Curse of Tongues
13380	Enchanting: Enchant 2H Weapon - Lesser Spirit
13443	Rend
13444	Sunder Armor
13445	Rend
13494	Haste
13501	Enchanting: Enchant Bracer - Lesser Stamina
13503	Enchanting: Enchant Weapon - Lesser Striking
13526	Corrosive Poison
13529	Enchanting: Enchant 2H Weapon - Lesser Impact
13536	Enchanting: Enchant Bracer - Lesser Strength
13579	Gouge
13583	Curse of the Deadwood
13612	Enchanting: Enchant Gloves - Mining
13617	Enchanting: Enchant Gloves - Herbalism
13620	Enchanting: Enchant Gloves - Fishing
13622	Enchanting: Enchant Bracer - Lesser Intellect
13631	Enchanting: Enchant Shield - Lesser Stamina
13635	Enchanting: Enchant Cloak - Defense
13640	Enchanting: Enchant Chest - Greater Health
13642	Enchanting: Enchant Bracer - Spirit
13646	Enchanting: Enchant Bracer - Lesser Deflection
13648	Enchanting: Enchant Bracer - Stamina
13653	Enchanting: Enchant Weapon - Lesser Beastslayer
13655	Enchanting: Enchant Weapon - Lesser Elemental Slayer
13661	Enchanting: Enchant Bracer - Strength
13692	Dire Growl
13693	Enchanting: Enchant Weapon - Striking
13695	Enchanting: Enchant 2H Weapon - Impact
13700	Enchanting: Enchant Chest - Lesser Stats
13704	Psychic Scream
13729	Flame Shock
13730	Demoralizing Shout
13737	Mortal Strike
13738	Rend
13747	Slow
13822	Enchanting: Enchant Bracer - Intellect
13836	Enchanting: Enchant Boots - Stamina
13846	Enchanting: Enchant Bracer - Greater Spirit
13868	Enchanting: Enchant Gloves - Advanced Herbalism
13880	Magma Splash
13882	Enchanting: Enchant Cloak - Lesser Agility
13887	Enchanting: Enchant Gloves - Strength
13890	Enchanting: Enchant Boots - Minor Speed
13905	Enchanting: Enchant Shield - Greater Spirit
13917	Enchanting: Enchant Chest - Superior Mana
13920	Enchanting
13931	Enchanting: Enchant Bracer - Deflection
13935	Enchanting: Enchant Boots - Agility
13937	Enchanting: Enchant 2H Weapon - Greater Impact
13939	Enchanting: Enchant Bracer - Greater Strength
13941	Enchanting: Enchant Chest - Stats
13943	Enchanting: Enchant Weapon - Greater Striking
13945	Enchanting: Enchant Bracer - Greater Stamina
13947	Enchanting: Enchant Gloves - Riding Skill
13948	Enchanting: Enchant Gloves - Minor Haste
14030	Hooked Net
14032	Shadow Word: Pain
14208	JD Explosion
14297	Shadow Storm
14331	Vicious Rend
14515	Dominate Mind
14517	Crusader Strike
14518	Crusader Strike
14533	Disjunction
14538	Aural Shock
14539	Putrid Enzyme
14897	Slowing Poison
14907	Frost Nova
15007	Resurrection Sickness
15042	Curse of Blood
15043	Frostbolt
15110	Windwall
15128	Mark of Flames
15244	Cone of Cold
15366	Songflower Serenade
15470	Curse of Tongues
15471	Enveloping Web
15474	Web Explosion
15497	Frostbolt
15499	Frost Shock
15502	Sunder Armor
15505	Immolate
15530	Frostbolt
15532	Frost Nova
15535	Enveloping Winds
15548	Thunderclap
15570	Immolate
15572	Sunder Armor
15583	Rupture
15588	Thunderclap
15595	Force of Will
15602	Lord General's Sword
15604	Second Wind
15623	Cleave
15646	Burst of Knowledge
15654	Shadow Word: Pain
15655	Shield Slam
15708	Mortal Strike
15732	Immolate
15784	Frost Armor
15802	Shrink
15847	Tail Sweep
15848	Festering Rash
15852	Dragonbreath Chili
15863	Cooking: Carrion Surprise
15976	Puncture
16046	Blast Wave
16053	Dominion of Soul
16054	Flames of the Black Flight
16071	Curse of the Firebrand
16095	Vicious Rend
16098	Curse of Blood
16099	Frost Breath
16104	Crystallize
16128	Infected Bite
16143	Cadaver Worms
16145	Sunder Armor
16170	Bloodlust
16172	Head Crack
16186	Fevered Plague
16191	Mana Tide
16231	Curse of Recklessness
16244	Demoralizing Shout
16247	Curse of Thorns
16249	Frostbolt
16291	Improved Lightning Shield
16323	Juju Power
16326	Juju Ember
16327	Juju Guile
16333	Debilitating Touch
16336	Haunting Phantoms
16350	Freeze
16359	Corrosive Acid Breath
16427	Virulent Poison
16429	Piercing Shadow
16430	Soul Tap
16432	Plague Mist
16448	Black Rot
16449	Maggot Slime
16454	Searing Blast
16458	Ghoul Plague
16460	Festering Bites
16468	Mother's Milk
16469	Web Explosion
16508	Intimidating Roar
16509	Rend
16555	Drowning Death
16567	Tainted Mind
16573	Putrid Bile
16609	Warchief's Blessing
16711	Grow
16727	War Stomp
16790	Knockdown
16798	Enchanting Lullaby
16799	Frostbolt
16805	Conflagration
16856	Mortal Strike
16866	Venom Spit
16867	Banshee Curse
16869	Ice Tomb
16922	Starfire Stun
16927	Chilled
17014	Bone Shards
17086	Breath
17105	Banshee Curse
17142	Holy Fire
17143	Holy Strike
17145	Blast Wave
17146	Shadow Word: Pain
17150	Arcane Might
17165	Mind Flay
17172	Hex
17180	Enchanting: Enchanted Thorium
17181	Enchanting: Enchanted Leather
17196	Seeping Willow
17230	Infected Wound
17246	Possessed
17274	Pyroblast
17275	Heart of the Scale
17281	Crusader Strike
17293	Burning Winds
17307	Knockout
17315	Puncture Armor
17330	Poison
17351	Argent Dawn
17360	Mana Tide
17430	Summon Anubisath Swarmguard
17431	Summon Anubisath Warrior
17447	Circle of Flame
17463	Blue Skeletal Horse
17465	Green Skeletal Warhorse
17503	Frostbolt
17504	Rend
17551	Alchemy: Stonescale Oil
17573	Alchemy: Greater Arcane Elixir
17620	Drain Life
17632	Alchemy: Alchemist's Stone
17634	Alchemy: Flask of Petrification
17635	Alchemy: Flask of the Titans
17636	Alchemy: Flask of Distilled Wisdom
17637	Alchemy: Flask of Supreme Power
17638	Alchemy: Flask of Chromatic Resistance
17670	Argent Dawn Commission
17685	Cleave
17697	Defiling Aura
17716	Consuming Shadows
17745	Diseased Spit
17820	Veil of Shadow
17831	Call of the Grave
17961	Scarlet Illusion
17963	Sundering Cleave
18099	Chill Nova
18101	Chilled
18103	Backhand
18125	Blessed Sunfruit
18141	Blessed Sunfruit Juice
18149	Volatile Infection
18151	Noxious Catalyst
18159	Curse of the Fallen Magram
18192	Increased Agility
18194	Mana Regeneration
18202	Rend
18233	Food
18240	Cooking: Grilled Squid
18248	Fishing
18264	Headmaster's Charge
18270	Dark Plague
18327	Silence
18328	Incapacitating Shout
18376	Corruption
18392	Fireball
18400	Piccolo of the Flaming Fire
18431	Bellowing Roar
18543	Flame Lash
18671	Curse of Agony
18702	Curse of the Darkmaster
18763	Freeze
18789	Burning Wish
18791	Touch of Shadow
18828	Bone Armor
18958	Flame Lash
18972	Slow
18989	Gray Kodo
18990	Brown Kodo
18995	Kodo Riding
19128	Knockdown
19134	Intimidating Shout
19137	Slow
19196	Surge
19223	Surge 2
19364	Ground Stomp
19365	Ancient Dread
19366	Cauterizing Flames
19367	Withering Heat
19369	Ancient Despair
19372	Ancient Hysteria
19393	Soul Burn
19397	Incinerate
19408	Panic
19428	Conflagration
19448	Poison
19450	Magma Spit
19486	Improved Scorpid Sting
19496	Magma Shackles
19615	Frenzy Effect
19631	Melt Armor
19635	Incite Flames
19641	Pyroclast Barrage
19645	Anti-Magic Shield
19659	Ignite Mana
19690	Scarlet Illusion
19702	Impending Doom
19703	Lucifron's Curse
19705	Well Fed
19706	Well Fed
19708	Well Fed
19709	Well Fed
19710	Well Fed
19713	Shazzrah's Curse
19716	Gehennas' Curse
19741	Blessing of Might
19755	Frightalon
19771	Serrated Bite
19776	Shadow Word: Pain
19778	Demoralizing Shout
19780	Hand of Ragnaros
19815	Engineering: Delicate Arcanite Converter
19839	Blessing of Might
19840	Blessing of Might
19841	Blessing of Might
19842	Blessing of Might
19843	Blessing of Might
19937	Illusion: Black Dragonkin
20007	Holy Strength
20008	Enchanting: Enchant Bracer - Greater Intellect
20009	Enchanting: Enchant Bracer - Superior Spirit
20010	Enchanting: Enchant Bracer - Superior Strength
20011	Enchanting: Enchant Bracer - Superior Stamina
20013	Enchanting: Enchant Gloves - Greater Strength
20019	Engulfing Flames
20020	Enchanting: Enchant Boots - Greater Stamina
20023	Enchanting: Enchant Boots - Greater Agility
20024	Enchanting: Enchant Boots - Spirit
20025	Enchanting: Enchant Chest - Greater Stats
20026	Enchanting: Enchant Chest - Major Health
20030	Enchanting: Enchant 2H Weapon - Superior Impact
20031	Enchanting: Enchant Weapon - Superior Striking
20032	Enchanting: Enchant Weapon - Lifestealing
20033	Enchanting: Enchant Weapon - Unholy Weapon
20034	Enchanting: Enchant Weapon - Crusader
20035	Enchanting: Enchant 2H Weapon - Major Spirit
20036	Enchanting: Enchant 2H Weapon - Major Intellect
20184	Judgement of Justice
20222	Goblin Engineer
20229	Blast Wave
20276	Knockdown
20277	Fist of Ragnaros
20294	Immolate
20425	Judgement of Command
20449	Teleport
20467	Judgement of Command
20542	Static Conduit
20564	Elemental Fire
20604	Dominate Mind
20654	Entangling Roots
20656	Faerie Fire
20663	Sleep
20667	Corrosive Acid Breath
20669	Sleep
20792	Frostbolt
20812	Cripple
20882	Subjugate Demon
21047	Corrosive Acid Spit
21056	Mark of Kazzak
21060	Blind
21063	Twisted Reflection
21069	Larva Goo
21097	Manastorm
21098	Chill
21099	Frost Breath
21147	Arcane Vacuum
21153	Bonereaver's Edge
21159	Fireball
21163	Polished Armor
21165	Haste
21547	Spore Cloud
21687	Toxic Volley
21787	Deadly Poison
21970	Mark of the Chosen Effect
22067	Reflection
22127	Entangling Roots
22247	Suppression Aura
22274	Greater Polymorph
22277	Elemental Shield
22278	Elemental Shield
22279	Elemental Shield
22280	Elemental Shield
22281	Elemental Shield
22284	Brood Power: Red
22289	Brood Power: Green
22290	Brood Power: Blue
22291	Brood Power: Bronze
22335	Bottle of Poison
22356	Slow
22371	Curse of Impotence
22412	Virulent Poison
22420	Submersion
22423	Flame Shock
22424	Blast Wave
22438	Mark of Detonation
22442	Growing Flames
22478	Intense Pain
22558	Brood Power: Red
22559	Brood Power: Blue
22561	Brood Power: Green
22639	Eskhandar's Rake
22640	Eskhandar's Rage
22642	Brood Power: Bronze
22651	Sacrifice
22661	Enervate
22666	Silence
22667	Shadow Command
22678	Fear
22686	Bellowing Roar
22687	Veil of Shadow
22689	Mangle
22703	Inferno Effect
22718	Black War Kodo
22721	Black War Raptor
22724	Black War Wolf
22730	Increased Intellect
22749	Enchanting: Enchant  Weapon - Spell Power
22750	Enchanting: Enchant  Weapon - Healing Power
22751	Fury of the Frostwolf
22789	Gordok Green Grog
22790	Kreeg's Stout Beatdown
22799	King of the Gordok
22817	Fengus' Ferocity
22818	Mol'dar's Moxie
22820	Slip'kik's Savvy
22833	Booze Spit
22859	Mortal Cleave
22884	Psychic Scream
22888	Rallying Cry of the Dragonslayer
22911	Charge
22959	Fire Vulnerability
22997	Plague
23023	Conflagration
23036	Battle Standard
23038	Flame Shock
23101	Eye of Divinity
23108	Blessing of Nordrassil
23127	Death's Door
23153	Brood Affliction: Blue
23154	Brood Affliction: Black
23155	Brood Affliction: Red
23169	Brood Affliction: Green
23170	Brood Affliction: Bronze
23171	Time Stop
23174	Chromatic Mutation
23182	Mark of Frost
23186	Aura of Frost
23187	Frost Burn
23189	Frost Burn
23243	Swift Orange Raptor
23246	Purple Skeletal Warhorse
23247	Great White Kodo
23248	Great Gray Kodo
23250	Swift Brown Wolf
23251	Swift Timber Wolf
23252	Swift Gray Wolf
23310	Time Lapse
23312	Time Lapse
23313	Corrosive Acid
23314	Corrosive Acid
23315	Ignite Flesh
23316	Ignite Flesh
23331	Blast Wave
23340	Shadow of Ebonroc
23364	Tail Lash
23397	Berserk
23398	Involuntary Transformation
23401	Corrupted Healing
23402	Corrupted Healing
23410	Wild Magic
23414	Paralyze
23425	Corrupted Totems
23444	Transporter Malfunction
23445	Evil Twin
23461	Flame Breath
23493	Restoration
23505	Berserking
23509	Frostwolf Howler
23511	Demoralizing Shout
23513	Essence of the Red
23537	Enrage
23591	Judgement
23598	Meeting Stone Summon
23600	Piercing Howl
23603	Wild Polymorph
23697	Alterac Spring Water
23698	Alterac Spring Water
23799	Enchanting: Enchant Weapon - Strength
23801	Enchanting: Enchant Bracer - Mana Regeneration
23802	Enchanting: Enchant Bracer - Healing Power
23803	Enchanting: Enchant Weapon - Mighty Spirit
23804	Enchanting: Enchant Weapon - Mighty Intellect
23829	Master Demonologist
23836	Master Demonologist
23840	Master Demonologist
23844	Master Demonologist
23860	Holy Fire
23861	Poison Cloud
23862	Venom Spit
23865	Parasitic Serpent
23918	Sonic Burst
23947	Power Word: Fortitude
23953	Mind Flay
23958	Mind Exhaustion
24002	Tranquilizing Poison
24003	Tranquilizing Poison
24004	Sleep
24011	Venom Spit
24020	Axe Flurry
24048	Whirling Trip
24049	Impale
24053	Hex
24054	Shrink
24097	Poison
24099	Poison Bolt Volley
24178	Will of Hakkar
24192	Speed Slash
24210	Mark of Arlokk
24212	Shadow Word: Pain
24213	Ravage
24300	Drain Life
24306	Delusions of Jin'do
24314	Threatening Gaze
24317	Sunder Armor
24321	Poisonous Blood
24322	Blood Siphon
24323	Blood Siphon
24327	Cause Insanity
24332	Rake
24333	Ravage
24335	Wyvern Sting
24336	Wyvern Sting
24339	Infected Bite
24340	Meteor
24375	War Stomp
24378	Berserking
24379	Restoration
24418	Cooking: Heavy Crocolisk Stew
24425	Spirit of Zandalar
24573	Mortal Strike
24596	Intoxicating Venom
24600	Web Spin
24611	Fireball
24618	Drain Life
24619	Soul Tap
24659	Unstable Power
24664	Sleep
24671	Snap Kick
24673	Curse of Blood
24674	Veil of Shadow
24698	Gouge
24705	Invocation of the Wickerman
24708	Pirate Costume
24709	Pirate Costume
24711	Ninja Costume
24732	Bat Costume
24740	Wisp Costume
24778	Sleep
24799	Well Fed
24801	Cooking: Smoked Desert Dumplings
24818	Noxious Breath
24839	Acid Breath
24869	Food
24870	Well Fed
24910	Corruption of the Earth
24957	Moonfire
25051	Sunder Armor
25073	Enchanting: Enchant Gloves - Shadow Power
25074	Enchanting: Enchant Gloves - Frost Power
25080	Enchanting: Enchant Gloves - Superior Agility
25081	Enchanting: Enchant Cloak - Greater Fire Resistance
25082	Enchanting: Enchant Cloak - Greater Nature Resistance
25083	Enchanting: Enchant Cloak - Stealth
25127	Enchanting: Lesser Mana Oil
25128	Enchanting: Wizard Oil
25130	Enchanting: Brilliant Mana Oil
25174	Sundering Cleave
25185	Itch
25187	Hive'Zara Catalyst
25189	Enveloping Winds
25195	Curse of Tongues
25228	Soul Link
25371	Consume
25399	Blessing of Might
25424	Poison Bolt
25471	Attack Order
25497	Venom Spit
25516	Aura of Command
25605	Poison
25645	Poison
25646	Mortal Wound
25648	Sand Trap
25654	Tail Lash
25656	Sand Trap
25698	Explode
25725	Paralyze
25748	Poison Stinger
25772	Mental Domination
25774	Mind Shatter
25786	Toxic Vapors
25787	Surge
25804	Rumsey Rum Black Label
25805	Soul Corruption
25806	Creature of Nightmare
25810	Mind-numbing Poison
25812	Toxic Volley
25839	Mass Healing
25909	Tranquil Air
25962	Blessing of Might
25989	Toxin
25991	Poison Bolt Volley
26013	Deserter
26025	Impale
26044	Mind Flay
26049	Mana Burn
26050	Acid Spit
26053	Noxious Poison
26069	Silence
26070	Fear
26071	Entangling Roots
26072	Dust Cloud
26077	Itch
26078	Vekniss Catalyst
26079	Cause Insanity
26084	Whirlwind
26102	Sand Blast
26143	Mind Flay
26157	PX-238 Winter Wondervolt
26180	Wyvern Sting
26192	Arcane Explosion
26198	Whisperings of C'Thun
26211	Hamstring
26218	Mistletoe
26272	PX-238 Winter Wondervolt
26273	PX-238 Winter Wondervolt
26379	Piercing Shriek
26419	Acid Spray
26470	Persistent Shield
26476	Digestive Acid
26552	Nullify
26556	Plague
26580	Fear
26601	Poison Bolt
26607	Blizzard
26613	Unbalancing Strike
26682	Perfume
26869	Amorous
26977	Curse of the Elemental Lord
27177	Defile
27420	Ectoplasmic Distiller
27616	Extra-Dimensional Ghost Revealer
27641	Fear
27652	Elixir of Resistance
27737	Moonfire
27741	Love is in the Air
27758	War Stomp
27775	The Furious Storm
27807	Bile Vomit
27808	Frost Blast
27810	Shadow Fissure
27818	Blessed Recovery
27819	Detonate Mana
27825	Shadow Mark
27837	Enchanting: Enchant 2H Weapon - Agility
27861	The Baron's Ultimatum
27863	The Baron's Ultimatum
27864	The Baron's Ultimatum
27865	The Baron's Ultimatum
27891	Disease Buffet
27993	Stomp
28059	Positive Charge
28084	Negative Charge
28089	Polarity Shift
28090	Minion Despawn Timer
28134	Power Surge
28167	Chain Lightning
28169	Mutating Injection
28240	Poison Cloud
28311	Slime Bolt
28335	Whirlwind
28338	Magnetic Pull
28342	Breath of Sargeras
28350	Veil of Darkness
28362	Disease Cloud
28375	Decimate
28410	Chains of Kel'Thuzad
28412	Death Coil
28413	Aura of Agony
28431	Poison Charge
28434	Spider Web
28479	Frostbolt
28522	Icebolt
28524	Frost Breath
28531	Frost Aura
28542	Life Drain
28547	Chill
28622	Web Wrap
28679	Harvest Soul
28732	Widow's Embrace
28783	Impale
28785	Locust Swarm
28786	Locust Swarm
28801	Slime
28863	Void Zone
28882	Righteous Fire
28883	Holy Wrath
28884	Meteor
28991	Web
29051	Mind Exhaustion
29060	Taunt
29061	Shield Wall
29107	Disrupting Shout
29203	Healing Way
29208	Blink
29213	Curse of the Plaguebringer
29214	Wrath of the Plaguebringer
29232	Fungal Bloom
29234	Summon Spore
29519	Silithyst
29520	Echoes of Lordaeron
29544	Intimidating Shout
29659	Positive Charge
29660	Negative Charge
29865	Poison Aura
29915	Flesh Rot
29998	Decrepit Fever
30081	Retching Plague
30109	Slime Burst
30112	Frenzied Dive
30281	Remove Curse
30285	Eagle Claw
30682	Echoes of Lordaeron
30683	Echoes of Lordaeron
30754	Cenarion Favor
30880	Echoes of Lordaeron
63645	Activate Primary Spec
301091	Alliance Flag
349981	Supercharged Chronoboon Displacer
355363	Rallying Cry of the Dragonslayer
355365	Spirit of Zandalar
355366	Warchief's Blessing
364849	Summon Onyxian Warder
365663	Sunder Armor
366305	Static Electricity
366909	Ruby Flames
367369	Tactical Charge
367740	Creeping Chill
367741	Frozen Solid
367888	Dream Breath
367928	Corrupted Slam
367987	Burning Adrenaline
368003	Faulty Wiring
368315	Mind Flay
368329	Nightmare Brambles
368515	Brand of Shadow
368521	Brand of Flame
368615	Pulse Lightning
368632	Corrupted Weapon
371656	Quick Sand
400015	Rolling with the Punches
400023	Cheat Death
401880	Prayer of Mending
401882	Prayer of Mending
401990	Shadowcrawl
402261	Penance
402277	Penance
402790	Shadow Bolt
402791	Curse of Shadow
402792	Curse of the Elements
402794	Curse of Tongues
402808	Cripple
402811	Demoralize
402818	Degrade
403619	Fel Armor
404806	Depth Charge
408525	Shield Mastery
410163	Necrotic Infection
410935	Meditation on the Light
412096	Crimson Tempest
412326	Enlightenment
412609	Deep Wound
412735	Demonic Knowledge
413664	Bubble Beam
415240	Healing Rain
417146	Efflorescence
417147	Efflorescence
417316	Meditation on the Loa
418459	Meditation on Undeath
419307	Meditation on Elune
422621	Preparation
423478	Wyvern Taming Wand
425098	Master of Subtlety
425415	Enrage
425467	Demonic Pact
426080	Omni Diffusion Armor
426084	Bulky Protective Ironweave
426303	Grimoire of Synergy
426311	Shadow and Flame
426607	Alchemy: Elixir of Coalesced Regret
427066	Enrage
427746	Intercept Stun
429959	Well-Rested
431567	Self-Found Adventurer
431624	Divine Aegis
431688	Void Zone
433251	Static Arc
433546	Radiation Burn
433804	Blood for the Blood Loa
434433	Sludge
434724	Radiation Sickness
435481	Enchanting: Enchant Weapon - Dismantle
435893	Gniodine Side Effect
435903	Enchanting: Enchant Chest - Retricutioner
435969	Alchemy: Insulating Gniodine
435971	Alchemy: Mildly Irradiated Rejuvenation Potion
435986	Trogg Transfigurator 3000
436041	World Shrinker
436068	Radiation?
436097	Blood Moon
436329	Golden Sabercat
436351	Zandalari Ward
436365	Two-Handed Mastery
436374	Infernal Pact
436378	Tigerblood Talisman
436412	Discoverer's Delight
436471	Bloodlash
437324	Deep Slumber
437327	Charged Inspiration
437353	Corrosive Breath
437357	Gneuromantic Meditation
437377	Intense Concentration
437390	Lethargic Poison
437425	Lethargic Poison
437617	Demolishing Smash
437751	Bruised
437809	Holy Fire
437868	Agonizing Weakness
437891	Holy Strike
437915	Hammers of Justice
438136	Nauseous Gas
438142	Gunk
438536	Spark of Inspiration
438710	Sprocketfire
438720	Freezing
438721	Frozen Solid
438727	Radiation Sickness
438735	High Voltage!
439134	Enchanting: Greater Mystic Wand
439155	Sigil of Innovation
439156	Enchanting: Sigil of Innovation
439745	Tree of Life
439958	Kill, Maim, Bleed!
439959	Lesser Arcane Elixir
439960	Alchemy: Lesser Arcane Elixir
440014	Sprocketfire
440213	Fury of the Blood Loa
440483	Enrage
440531	Hit and Run
440569	Storm, Earth, and Fire
440586	Bash
440591	Spirit Walk
440667	Vindication
440675	Righteous Vengeance
440809	Frozen Orb
441448	Charged
441785	Drained of Blood
442622	Acid Breath
442625	Delayed Wing Buffet
443278	Seed of Renewal
443678	Seed of Renewal
443953	Bubbling Blood
443964	Spirit Chains
443975	Spirit Chains
444039	Insanity
444046	Curse of Tongues
444165	Skeletal
444255	Corrupted Blood
444760	Emerald Nightmare
444762	Emerald Nightmare
445158	Lucid Dreaming
445282	Disarm
445522	Imp on a Mission
445555	On Fire!!
445940	Unstable Cask
446088	Leyline Attunement
446092	Gneurostatic Protection
446098	Unorthodox Hex Stick
446100	Inanimate
446103	Blood Loa's Blessing
446104	Atal'alarion's Enchanted Boulder
446219	Cries of Corrupted Ancestry
446226	Alchemy: Flask of Everlasting Nightmares
446240	Sigil of Living Dreams
446243	Enchanting: Sigil of Living Dreams
446274	Dream Fog
446294	Virulent Breath
446364	Frailty
446391	Torment
446466	Fire Crown
446468	Dreamer's Lament
446487	Corrupted Breath
446687	Anguish of the Dream
446698	Fervor of the Temple Explorer
446706	Roar of the Dream
446720	Stinky!
446722	Call of the Arena
446731	Headhunter's Barbed Spear
446851	Alchemy: Flask of Nightmarish Mojo
447591	Undying Fel Fire
447894	Sting of the Serpent
448085	Alchemy: Flask of Restless Dreams
448614	Bargain Bush
448618	Empty Supply Crate
448624	Enchanting: Scroll of Spatial Mending
448824	Devour
449379	Decay
449920	Malevolence
449923	Benevolence
449927	Blood Corruption
449932	Fiery Strength
449975	Stalwart Block
450084	Rapid Cutting
450108	Mind Vision
450600	Hex
450607	Wandering Plague
450643	Volatile Infection
450646	Shadow Word: Pain
450662	Sleep
452454	Boon of Water
452456	Boon of Air
452460	Boon of Fire
454042	Burn
454469	Overcharge
455868	Revealed Weakness
456010	Higher Power
